,Start,End,Duration,# Trades,# Different Stocks,Win Rate [%],Avg. Trade [%],Median Trade [%],Avg. Win [%],Median Win [%],Avg. Loss [%],Median Loss [%],Total Return [%],Stock
517,2010-01-11,2020-12-28,4004 days,177,1,35.02824858757062,0.4281920903954802,-2.74,11.71322580645161,10.74,-5.65591304347826,-4.92,75.78999999999999,INSM
320,2010-01-27,2020-12-18,3978 days,164,1,37.19512195121951,0.460487804878049,-1.6600000000000001,7.192622950819672,6.26,-3.526504854368932,-2.99,75.52000000000001,EBS
625,2010-01-05,2020-12-16,3998 days,178,1,39.325842696629216,0.4242696629213482,-1.01,5.348285714285714,4.18,-2.819433962264151,-2.355,75.51999999999998,MAT
104,2010-01-12,2020-11-04,3949 days,180,1,40.55555555555556,0.4174444444444445,-0.985,3.940136986301369,3.63,-1.9858878504672903,-1.71,75.14,BAX
818,2010-01-22,2020-12-09,3974 days,180,1,38.88888888888889,0.4168333333333331,-1.59,6.772428571428571,5.975,-3.627636363636363,-2.9699999999999998,75.03,POWL
1062,2010-01-15,2020-12-28,4000 days,167,1,40.7185628742515,0.4491017964071856,-0.83,3.692058823529411,2.95,-1.7783838383838382,-1.49,75.0,VRSK
443,2010-01-26,2020-12-09,3970 days,176,1,42.61363636363637,0.4260227272727272,-1.1,6.376133333333333,5.32,-3.9923762376237626,-2.83,74.98000000000003,GTS
424,2010-02-04,2020-12-22,3974 days,166,1,46.3855421686747,0.4469277108433734,-0.51,3.0898701298701297,2.7,-1.8605681818181816,-1.605,74.19,GIS
825,2010-01-26,2020-11-30,3961 days,162,1,39.50617283950617,0.4567901234567901,-0.85,4.558437499999999,4.11,-2.221836734693878,-1.955,74.0,PRK
919,2010-01-07,2020-12-29,4009 days,180,1,38.88888888888889,0.40922222222222265,-1.955,6.926857142857143,5.595000000000001,-3.7383636363636383,-3.27,73.66,SMTC
477,2010-02-05,2020-12-10,3961 days,182,1,40.65934065934066,0.40225274725274746,-1.005,5.854864864864864,5.025,-3.3649532710280377,-2.41,73.20999999999998,HRB
178,2010-01-19,2020-11-10,3948 days,173,1,41.61849710982659,0.4231213872832365,-0.87,4.368194444444445,3.805,-2.389207920792079,-1.97,73.20000000000002,CFR
745,2010-01-20,2020-12-18,3985 days,170,1,38.82352941176471,0.42817647058823544,-0.995,5.07,4.025,-2.5175961538461538,-1.82,72.79000000000002,OCFC
1101,2010-01-19,2020-12-24,3992 days,176,1,39.77272727272727,0.4131818181818185,-0.95,4.727999999999998,4.145,-2.4362264150943393,-2.065,72.72,WTS
589,2010-01-29,2020-12-04,3962 days,173,1,38.72832369942196,0.4191329479768787,-1.19,4.781492537313431,4.26,-2.3382075471698114,-2.07,72.51,LII
483,2010-01-05,2020-11-06,3958 days,173,1,43.35260115606936,0.4186705202312139,-0.5,3.105866666666666,2.64,-1.6378571428571427,-1.3849999999999998,72.42999999999999,HSY
113,2010-01-22,2020-10-28,3932 days,163,1,42.944785276073624,0.44417177914110406,-0.78,3.390999999999999,2.69,-1.7738709677419358,-1.59,72.4,BDX
715,2010-01-04,2020-10-08,3930 days,174,1,34.48275862068966,0.4152873563218391,-2.01,10.236333333333334,8.2,-4.753684210526315,-3.5,72.25999999999998,NL
340,2010-01-06,2020-12-21,4002 days,183,1,38.79781420765027,0.39344262295081966,-1.32,6.113521126760562,5.26,-3.261801801801801,-2.56,72.0,ENSG
425,2010-01-06,2020-12-30,4011 days,186,1,36.02150537634409,0.38494623655913973,-1.955,7.2956716417910465,6.59,-3.5356779661016944,-3.13,71.6,GLDD
740,2010-01-15,2020-12-21,3993 days,182,1,41.208791208791204,0.3920879120879121,-0.75,3.498000000000002,3.2,-1.7849532710280382,-1.48,71.35999999999999,NWN
409,2010-01-06,2020-12-22,4003 days,182,1,39.010989010989015,0.39203296703296703,-1.33,6.116197183098592,5.7,-3.269369369369368,-2.65,71.35000000000001,FTNT
420,2010-01-11,2020-12-17,3993 days,170,1,37.64705882352941,0.41852941176470615,-1.135,4.808437500000002,4.4,-2.231981132075471,-1.88,71.14999999999999,GGG
502,2010-01-19,2020-12-17,3985 days,170,1,41.17647058823529,0.41670588235294137,-0.78,3.2520000000000007,2.8049999999999997,-1.568,-1.4,70.84,IDA
656,2010-01-08,2020-12-18,3997 days,178,1,36.51685393258427,0.394550561797753,-1.27,5.8330769230769235,4.98,-2.733805309734514,-2.45,70.23000000000002,MKTX
996,2010-01-20,2020-12-14,3981 days,182,1,37.91208791208791,0.38549450549450553,-1.1749999999999998,5.8900000000000015,4.7,-2.975663716814159,-2.51,70.16,TRMB
508,2010-01-20,2020-12-29,3996 days,184,1,35.32608695652174,0.3794565217391303,-2.785,13.345076923076922,10.05,-6.702605042016806,-4.69,69.82,IMGN
7,2010-01-04,2020-12-15,3998 days,191,1,38.21989528795812,0.36361256544502607,-1.59,5.845068493150684,4.65,-3.0274576271186433,-2.6500000000000004,69.45,ABCB
646,2010-01-05,2020-11-16,3968 days,162,1,45.67901234567901,0.4273456790123456,-0.8,3.367162162162162,3.205,-2.0447727272727274,-1.61,69.22999999999999,MGEE
188,2010-01-07,2020-12-31,4011 days,167,1,38.32335329341318,0.41335329341317384,-1.11,5.3334375000000005,4.395,-2.643786407766991,-2.03,69.03,CI
397,2010-01-11,2020-12-01,3977 days,173,1,39.884393063583815,0.39635838150289016,-1.19,5.088840579710146,4.12,-2.7169230769230768,-2.285,68.57000000000001,FMC
1001,2010-01-06,2020-12-17,3998 days,165,1,38.18181818181819,0.4138787878787882,-1.04,4.8474603174603175,4.52,-2.3245098039215693,-1.87,68.28999999999999,TRST
253,2010-01-12,2020-11-19,3964 days,173,1,41.61849710982659,0.39306358381502865,-1.0,4.407916666666667,3.2649999999999997,-2.469009900990099,-1.93,68.0,CSL
2,2010-01-27,2020-12-01,3961 days,173,1,38.15028901734104,0.39127167630057796,-1.45,5.8922727272727276,5.335,-3.0301886792452826,-2.355,67.69,AAON
655,2010-01-04,2020-12-07,3990 days,173,1,37.57225433526011,0.3904046242774567,-1.55,6.019846153846153,4.93,-2.9976851851851865,-2.335,67.54000000000002,MKSI
457,2010-01-29,2020-11-10,3938 days,174,1,42.5287356321839,0.38597701149425295,-1.3,6.3002702702702695,5.155,-3.990600000000003,-3.365,67.15999999999998,HCKT
25,2010-01-06,2020-11-09,3960 days,182,1,39.56043956043956,0.36774725274725295,-1.8,7.033611111111109,6.275,-3.995363636363636,-3.245,66.93,AEIS
767,2010-01-14,2020-11-30,3973 days,167,1,38.32335329341318,0.3986227544910177,-0.83,4.774687500000002,4.145,-2.343235294117648,-1.8250000000000002,66.57,ORI
680,2010-01-15,2020-12-28,4000 days,171,1,45.614035087719294,0.3885964912280701,-0.86,5.404102564102564,4.779999999999999,-3.817956989247312,-2.73,66.45000000000002,MSTR
859,2010-01-05,2020-12-03,3985 days,178,1,41.57303370786517,0.37303370786516815,-1.3,5.5617567567567585,4.47,-3.3189423076923075,-2.675,66.39999999999999,RL
679,2010-01-21,2020-12-21,3987 days,160,1,38.125,0.41481250000000003,-1.185,4.590163934426229,4.07,-2.157878787878789,-1.93,66.37,MSFT
915,2010-01-07,2020-12-15,3995 days,166,1,40.36144578313253,0.39939759036144595,-1.26,5.292089552238805,4.36,-2.941530612244897,-2.325,66.29999999999998,SLM
742,2010-01-20,2020-11-11,3948 days,156,1,41.66666666666667,0.42358974358974383,-0.9950000000000001,4.843846153846153,4.18,-2.733736263736264,-2.16,66.08,NWSA
364,2010-01-06,2020-10-14,3934 days,165,1,44.24242424242424,0.39890909090909077,-0.99,4.188630136986302,3.81,-2.608152173913043,-2.245,65.82000000000001,FAST
84,2010-01-08,2020-12-18,3997 days,160,1,40.0,0.4113124999999999,-0.665,3.405781249999998,2.7300000000000004,-1.6016842105263158,-1.38,65.80999999999999,ATO
758,2010-01-06,2020-12-22,4003 days,170,1,41.17647058823529,0.3862352941176471,-1.4,5.500571428571428,4.585,-3.226060606060607,-2.59,65.66000000000001,OMCL
186,2010-01-07,2020-12-21,4001 days,175,1,37.714285714285715,0.3751428571428573,-0.86,3.791666666666667,3.3499999999999996,-1.6935779816513765,-1.54,65.65,CHRW
366,2010-01-11,2020-11-24,3970 days,163,1,36.809815950920246,0.4004294478527607,-1.32,6.192333333333336,4.1850000000000005,-2.9734951456310696,-2.2,65.27,FBNC
1046,2010-01-06,2020-12-22,4003 days,183,1,38.79781420765027,0.3561748633879783,-1.08,4.795915492957745,4.2,-2.458303571428572,-2.105,65.17999999999999,UVV
190,2010-01-19,2020-12-18,3986 days,177,1,38.983050847457626,0.36700564971751376,-1.97,7.244637681159421,6.67,-4.0270370370370365,-3.37,64.96000000000002,CIEN
525,2010-01-15,2020-12-22,3994 days,187,1,36.898395721925134,0.34705882352941186,-1.87,7.171304347826086,6.52,-3.6433898305084758,-2.955,64.9,IPGP
951,2010-01-19,2020-12-31,3999 days,172,1,38.372093023255815,0.3736046511627908,-1.455,5.7793939393939375,5.0649999999999995,-2.992264150943395,-2.415,64.25999999999999,SXI
1032,2010-01-26,2020-11-10,3941 days,171,1,38.01169590643275,0.37426900584795336,-1.36,5.5313846153846145,4.41,-2.8146666666666675,-2.25,64.0,UMPQ
524,2010-01-21,2020-11-10,3946 days,166,1,37.34939759036144,0.3854819277108433,-1.2650000000000001,5.584032258064516,4.279999999999999,-2.713653846153848,-2.0999999999999996,63.989999999999995,IPG
693,2010-01-05,2020-12-21,4003 days,184,1,35.869565217391305,0.34755434782608796,-3.475,15.72848484848485,11.665,-8.325897435897438,-6.63,63.94999999999999,MVIS
405,2010-01-14,2020-12-08,3981 days,178,1,39.8876404494382,0.3589325842696627,-1.09,4.897464788732396,4.25,-2.652616822429908,-2.25,63.89000000000001,FRME
989,2010-01-07,2020-11-13,3963 days,162,1,40.123456790123456,0.393148148148148,-1.295,5.969538461538463,4.78,-3.3436082474226803,-2.52,63.690000000000005,TOL
540,2010-02-08,2020-12-21,3969 days,155,1,41.29032258064516,0.4090322580645161,-1.52,5.90828125,5.135,-3.4970000000000008,-2.645,63.40000000000002,JBT
274,2010-01-13,2020-12-29,4003 days,178,1,39.8876404494382,0.3529213483146062,-2.5599999999999996,9.771408450704223,8.52,-5.896728971962618,-4.22,62.81999999999999,CYH
768,2010-02-11,2020-11-10,3925 days,174,1,37.35632183908046,0.3604022988505746,-0.9,4.780461538461537,3.73,-2.296481481481481,-1.705,62.71,ORLY
1048,2010-01-26,2020-11-06,3937 days,181,1,44.19889502762431,0.3448066298342541,-0.65,3.7603750000000007,3.0549999999999997,-2.36059405940594,-1.88,62.410000000000004,VAR
690,2010-01-08,2020-12-09,3988 days,189,1,36.507936507936506,0.3300000000000002,-1.85,7.376376811594203,6.2,-3.721666666666666,-3.4450000000000003,62.37,MTZ
499,2010-01-20,2020-12-22,3989 days,162,1,38.88888888888889,0.3845679012345679,-1.165,5.239206349206349,4.39,-2.7047474747474753,-2.12,62.29999999999999,ICFI
310,2010-01-14,2020-10-13,3925 days,174,1,37.93103448275862,0.3571839080459769,-1.39,5.381818181818182,4.715,-2.738785046728971,-2.44,62.15,DSPG
635,2010-01-22,2020-12-10,3975 days,187,1,34.22459893048128,0.3320320855614972,-1.16,5.883437499999999,4.145,-2.5565040650406505,-1.96,62.09,MD
618,2010-01-15,2020-11-09,3951 days,170,1,37.64705882352941,0.36411764705882366,-1.07,4.654374999999998,3.965,-2.22622641509434,-1.85,61.9,MA
817,2010-01-15,2020-12-15,3987 days,165,1,41.21212121212121,0.37442424242424216,-1.51,5.9744117647058825,5.53,-3.5513402061855683,-3.0,61.780000000000015,POWI
18,2010-01-12,2020-12-08,3983 days,167,1,41.31736526946108,0.3697604790419163,-1.14,4.499275362318841,4.02,-2.5377551020408164,-2.3099999999999996,61.75,ADI
779,2010-01-22,2020-11-10,3945 days,177,1,40.67796610169492,0.34751412429378536,-0.98,4.116805555555555,3.285,-2.2371428571428575,-1.83,61.51,PBCT
848,2010-01-07,2020-11-23,3973 days,170,1,41.76470588235294,0.36135294117647065,-0.63,4.176619718309858,3.44,-2.3990816326530617,-1.74,61.42999999999999,RELL
146,2010-01-14,2020-12-22,3995 days,178,1,42.13483146067416,0.3430898876404494,-1.1549999999999998,4.945066666666666,3.99,-3.007864077669903,-2.36,61.06999999999999,BXS
1115,2010-01-12,2020-11-25,3970 days,174,1,36.206896551724135,0.35051724137931034,-2.73,10.886507936507934,8.24,-5.62936936936937,-4.96,60.98999999999998,ZAGG
824,2010-01-04,2020-12-24,4007 days,179,1,35.19553072625698,0.34033519553072633,-1.62,7.1793650793650805,5.83,-3.4033043478260874,-2.82,60.920000000000016,PRGX
666,2010-01-20,2020-11-16,3953 days,178,1,36.51685393258427,0.34095505617977534,-2.625,9.309384615384618,7.17,-4.817876106194689,-3.82,60.69000000000001,MOD
14,2010-01-07,2020-12-14,3994 days,162,1,40.123456790123456,0.3736419753086422,-1.6099999999999999,5.918153846153848,5.1,-3.3417525773195873,-2.75,60.53,ACM
568,2010-01-04,2020-12-28,4011 days,165,1,37.57575757575757,0.36648484848484847,-2.02,8.120967741935482,5.79,-4.301262135922329,-3.54,60.47,KOP
685,2010-01-04,2020-11-13,3966 days,167,1,39.52095808383233,0.36197604790419186,-1.06,4.866363636363635,3.735,-2.581485148514851,-2.11,60.45,MTN
344,2010-01-25,2020-12-21,3983 days,168,1,34.523809523809526,0.3596428571428571,-1.63,6.694827586206899,6.205,-2.980727272727273,-2.465,60.42,EPAY
132,2010-01-21,2020-12-30,3996 days,187,1,41.711229946524064,0.32267379679144387,-0.82,3.67551282051282,2.96,-2.0766055045871554,-1.79,60.33999999999999,BLL
22,2010-01-25,2020-12-16,3978 days,174,1,40.229885057471265,0.34649425287356317,-1.495,5.585714285714285,4.88,-3.1799038461538465,-2.48,60.29000000000002,ADSK
5,2010-01-05,2020-12-03,3985 days,171,1,36.25730994152047,0.3523976608187134,-2.23,8.615322580645163,6.67,-4.347614678899083,-3.63,60.26000000000004,AAWW
662,2010-01-20,2020-12-11,3978 days,170,1,34.11764705882353,0.35423529411764704,-1.19,5.423275862068966,4.199999999999999,-2.2708035714285706,-1.995,60.220000000000006,MMS
986,2010-01-07,2020-11-23,3973 days,180,1,37.77777777777778,0.33422222222222187,-1.6749999999999998,6.359558823529413,5.45,-3.324017857142856,-2.8,60.16,TKR
886,2010-01-21,2020-11-16,3952 days,180,1,42.22222222222222,0.3341111111111112,-1.18,4.843157894736842,4.18,-2.960961538461539,-2.1950000000000003,60.14,SBNY
206,2010-01-08,2020-11-09,3958 days,169,1,40.23668639053255,0.3550887573964498,-1.08,4.379264705882352,4.055,-2.354257425742574,-1.79,60.010000000000005,CME
585,2010-01-12,2020-11-16,3961 days,169,1,42.01183431952663,0.35467455621301747,-1.44,5.246478873239436,4.35,-3.189387755102042,-2.56,59.940000000000005,LFUS
154,2010-02-12,2020-11-10,3924 days,156,1,40.38461538461539,0.3839102564102563,-1.09,5.123015873015871,4.54,-2.8264516129032256,-2.11,59.89,CAKE
645,2010-02-04,2020-12-16,3968 days,178,1,35.39325842696629,0.3353932584269665,-1.505,7.199841269841271,5.55,-3.4251304347826093,-2.55,59.699999999999996,MG
281,2010-01-21,2020-12-17,3983 days,171,1,43.27485380116959,0.3478947368421052,-0.8,3.9283783783783797,3.3,-2.4084375,-1.9449999999999998,59.489999999999995,DCI
297,2010-01-05,2020-12-07,3989 days,176,1,37.5,0.3379545454545455,-1.38,5.369242424242424,5.165,-2.6808181818181827,-2.53,59.47999999999999,DISCA
386,2010-01-21,2020-11-19,3955 days,178,1,39.8876404494382,0.33146067415730324,-0.715,3.6454929577464803,3.08,-1.8675700934579442,-1.54,58.99999999999999,FISV
416,2010-01-11,2020-12-04,3980 days,165,1,43.03030303030303,0.35690909090909106,-0.88,3.681690140845071,3.21,-2.1543617021276593,-1.7200000000000002,58.89000000000001,GD
312,2010-01-04,2020-11-17,3970 days,169,1,42.01183431952663,0.3483431952662722,-0.77,3.089718309859155,2.49,-1.637755102040816,-1.355,58.87,DUK
134,2010-01-25,2020-11-24,3956 days,168,1,41.66666666666667,0.3501785714285714,-1.1,4.0928571428571425,3.44,-2.3231632653061225,-1.89,58.83000000000002,BOH
352,2010-01-19,2020-12-16,3984 days,174,1,37.35632183908046,0.33281609195402306,-1.565,6.474923076923076,5.37,-3.36074074074074,-2.77,57.910000000000004,EVR
453,2010-01-21,2020-12-15,3981 days,170,1,39.411764705882355,0.33864705882352936,-1.65,6.9047761194029835,5.51,-3.932524271844661,-3.28,57.57,HAYN
373,2010-01-08,2020-12-15,3994 days,175,1,40.0,0.32857142857142896,-0.84,4.52957142857143,3.74,-2.4720952380952386,-2.15,57.50000000000001,FCN
675,2010-01-13,2020-12-14,3988 days,163,1,40.49079754601227,0.35214723926380365,-0.92,3.771969696969698,3.165,-1.9747422680412363,-1.61,57.400000000000006,MRK
33,2010-01-26,2020-12-29,3990 days,167,1,41.91616766467065,0.3413173652694609,-1.42,6.773571428571429,5.91,-4.3453124999999995,-3.26,57.000000000000014,AGYS
801,2010-01-06,2020-12-29,4010 days,177,1,38.983050847457626,0.32186440677966105,-1.45,5.912028985507248,5.59,-3.249629629629629,-2.77,56.97,PII
797,2010-01-21,2020-11-05,3941 days,179,1,36.87150837988827,0.3159776536312849,-0.6,3.0112121212121217,2.415,-1.2582300884955753,-1.06,56.56,PG
207,2010-01-04,2020-12-16,3999 days,185,1,34.054054054054056,0.30497297297297304,-1.83,6.89746031746032,5.83,-3.099344262295081,-2.5700000000000003,56.41999999999999,CMG
393,2010-01-07,2020-12-11,3991 days,171,1,38.01169590643275,0.32818713450292414,-1.37,7.272461538461539,5.48,-3.9300943396226424,-2.685,56.12,FLR
1030,2010-01-06,2020-11-17,3968 days,182,1,39.010989010989015,0.30813186813186827,-1.32,5.959014084507046,4.93,-3.3063963963963974,-2.39,56.08,ULTA
41,2010-01-05,2020-12-30,4012 days,176,1,38.06818181818182,0.31852272727272724,-1.1,5.625970149253729,4.65,-2.943853211009173,-2.36,56.06,AKAM
88,2010-01-29,2020-12-21,3979 days,167,1,37.12574850299401,0.3355688622754491,-0.72,3.5658064516129033,2.9450000000000003,-1.571809523809524,-1.34,56.04000000000001,AVA
987,2010-01-04,2020-11-10,3963 days,166,1,38.55421686746988,0.3375301204819277,-0.93,4.117031249999999,3.63,-2.0339215686274508,-1.815,56.02999999999999,TMO
657,2010-02-05,2020-12-17,3968 days,180,1,39.44444444444444,0.31011111111111106,-1.42,5.821267605633802,4.75,-3.3100925925925924,-2.605,55.81999999999999,MLHR
973,2010-01-11,2020-12-18,3994 days,190,1,35.78947368421053,0.29331578947368403,-0.955,4.205147058823531,3.725,-1.8870491803278686,-1.62,55.72999999999999,TFX
696,2010-01-13,2020-12-18,3992 days,169,1,39.64497041420118,0.3278106508875742,-1.14,6.044477611940296,5.46,-3.46118811881188,-2.86,55.400000000000006,MYE
388,2010-01-07,2020-11-10,3960 days,172,1,34.30232558139535,0.32151162790697707,-1.5950000000000002,6.905762711864409,6.0,-3.116283185840709,-2.58,55.30000000000001,FIX
127,2010-01-12,2020-11-24,3969 days,174,1,40.229885057471265,0.31735632183908047,-1.54,6.608571428571432,5.234999999999999,-3.9171153846153834,-3.15,55.22000000000001,BKD
511,2010-01-05,2020-12-17,3999 days,173,1,35.26011560693642,0.31878612716762994,-2.02,8.284754098360654,8.29,-4.019821428571428,-3.4,55.149999999999984,INCY
630,2010-01-12,2020-12-18,3993 days,181,1,38.12154696132597,0.30270718232044197,-1.2,5.283623188405797,4.35,-2.7658928571428585,-2.115,54.79,MCHP
1000,2010-01-22,2020-12-09,3974 days,180,1,39.44444444444444,0.30277777777777765,-1.5150000000000001,6.3014084507042245,4.87,-3.6045871559633027,-2.79,54.5,TRS
434,2010-01-26,2020-12-15,3976 days,156,1,38.46153846153847,0.3485256410256407,-1.12,5.210500000000001,4.255,-2.690208333333333,-2.31,54.36999999999999,GPK
222,2010-01-05,2020-12-04,3986 days,191,1,38.7434554973822,0.2843979057591623,-1.07,5.108918918918919,4.145,-2.790862068965516,-2.3,54.32000000000001,COKE
204,2010-01-08,2020-12-15,3994 days,175,1,41.714285714285715,0.308285714285714,-1.66,6.300958904109587,5.63,-3.980588235294118,-3.3600000000000003,53.95000000000001,CMCO
304,2010-01-19,2020-12-28,3996 days,174,1,35.05747126436782,0.3097701149425288,-1.46,6.284098360655738,4.56,-2.915309734513274,-2.45,53.90000000000003,DLX
426,2010-01-04,2020-11-24,3977 days,175,1,38.857142857142854,0.30748571428571436,-1.33,5.923676470588233,4.890000000000001,-3.2616822429906542,-2.84,53.809999999999995,GLT
1031,2010-01-14,2020-11-16,3959 days,173,1,38.15028901734104,0.30976878612716763,-1.04,4.705454545454545,4.4,-2.401588785046729,-2.24,53.59,UMBF
588,2010-01-28,2020-12-18,3977 days,175,1,40.0,0.306,-1.1,5.532857142857144,5.295,-3.1785714285714284,-2.5,53.55,LHCG
119,2010-01-04,2020-11-13,3966 days,168,1,37.5,0.31851190476190483,-1.69,6.776349206349209,4.97,-3.5561904761904755,-3.01,53.51000000000001,BGCP
201,2010-01-22,2020-12-15,3980 days,175,1,40.57142857142857,0.3057714285714286,-0.6,3.041267605633802,2.65,-1.5617307692307696,-1.2,53.510000000000005,CLX
631,2010-01-13,2020-12-03,3977 days,163,1,42.331288343558285,0.32797546012269924,-1.74,7.320289855072463,6.32,-4.804680851063832,-3.5599999999999996,53.46,MCHX
551,2010-01-21,2020-12-15,3981 days,167,1,39.52095808383233,0.3177245508982036,-1.4,6.021666666666668,4.965,-3.4096039603960406,-2.67,53.06,KAI
129,2010-02-04,2020-12-23,3975 days,177,1,38.4180790960452,0.2981920903954801,-2.36,9.069999999999999,7.83,-5.1741284403669745,-3.92,52.779999999999994,BLDR
523,2010-01-05,2020-11-16,3968 days,167,1,39.52095808383233,0.31526946107784426,-1.16,5.032272727272728,4.595000000000001,-2.7671287128712874,-2.37,52.65000000000001,IP
