,Start,End,Duration,# Trades,# Different Stocks,Win Rate [%],Avg. Trade [%],Median Trade [%],Avg. Win [%],Median Win [%],Avg. Loss [%],Median Loss [%],Total Return [%],Stock
1113,2010-01-04,2020-12-11,3994 days,418,1,39.71291866028708,46.25009569377996,-5.244999999999999,137.91108433734945,19.705,-14.242800000000006,-13.105,19332.540000000005,YRCW
772,2010-01-14,2020-11-23,3966 days,375,1,44.800000000000004,29.94712,-1.99,79.52607142857143,16.85,-10.290869565217386,-8.55,11230.170000000002,OSTK
489,2010-01-04,2020-11-24,3977 days,268,1,35.44776119402985,28.597201492537355,-8.38,109.706,29.58,-15.942312138728315,-14.8,7664.05,HUSA
790,2010-01-08,2020-11-23,3972 days,371,1,47.7088948787062,19.92048517520216,-1.18,57.71858757062144,26.91,-14.640880829015535,-14.12,7390.5,PEIX
224,2010-01-07,2020-11-18,3968 days,402,1,47.01492537313433,13.569900497512439,-1.79,40.87777777777778,17.52,-10.661032863849764,-9.15,5455.099999999999,CONN
229,2010-01-07,2020-11-02,3952 days,380,1,45.526315789473685,14.094710526315795,-1.415,42.98323699421967,16.8,-10.146878048780486,-9.07,5355.99,CPE
916,2010-01-05,2020-11-02,3954 days,424,1,41.27358490566038,10.246084905660375,-3.0999999999999996,38.927142857142854,15.89,-9.95125,-8.655000000000001,4344.339999999999,SM
763,2010-01-20,2020-12-11,3978 days,255,1,38.43137254901961,16.761999999999993,-6.72,69.33897959183675,25.765,-16.15967948717949,-12.58,4274.31,OPTT
370,2010-01-04,2020-10-30,3952 days,322,1,35.40372670807454,13.01065217391305,-6.43,64.97263157894737,18.39,-15.618689320388354,-12.620000000000001,4189.429999999999,FCEL
265,2010-01-06,2020-11-03,3954 days,381,1,39.89501312335958,10.599790026246716,-3.62,40.46375000000001,15.46,-9.22257641921397,-8.28,4038.5199999999995,CVGI
464,2010-01-21,2020-11-25,3961 days,371,1,46.900269541778975,10.792398921832886,-0.77,30.731781609195423,14.8,-6.819035532994927,-5.8,4003.9799999999996,HIBB
1103,2010-02-25,2020-11-09,3910 days,396,1,41.41414141414141,9.478510101010107,-2.285,31.29993902439023,8.965,-5.972727272727272,-5.4,3753.4900000000002,WWE
754,2010-01-04,2020-12-21,4004 days,422,1,37.677725118483416,8.618317535545021,-3.0,35.613018867924524,8.58,-7.731068702290075,-6.195,3636.93,OIS
266,2010-01-15,2020-12-21,3993 days,484,1,45.45454545454545,7.471528925619837,-1.345,24.77722727272728,12.3,-6.949886363636363,-6.135,3616.2200000000003,CVI
717,2010-01-20,2020-12-14,3981 days,409,1,44.49877750611247,8.379119804400984,-2.61,31.189560439560424,15.225,-9.909427312775328,-8.3,3427.0600000000004,NNBR
945,2010-01-20,2020-12-14,3981 days,390,1,37.17948717948718,8.663769230769232,-2.935,35.18606896551725,9.12,-7.061926229508195,-5.725,3378.8700000000003,SUP
195,2010-02-22,2020-12-07,3941 days,345,1,35.07246376811594,9.758695652173914,-6.48,50.07363636363636,22.44,-12.018571428571425,-11.085,3366.75,CLDX
1064,2010-01-04,2020-10-02,3924 days,428,1,46.26168224299065,7.6634112149532765,-0.96,24.312676767676777,13.225000000000001,-6.698558951965064,-6.01,3279.94,VRTS
168,2010-01-20,2020-11-23,3960 days,408,1,40.68627450980392,7.9992647058823625,-3.855,34.26234939759037,15.370000000000001,-10.05746887966805,-9.2,3263.7,CDE
676,2010-01-06,2020-12-21,4002 days,447,1,41.61073825503356,7.222729306487697,-1.99,26.004301075268817,9.495000000000001,-6.185538461538463,-5.575,3228.56,MRO
1052,2010-01-06,2020-12-17,3998 days,399,1,44.3609022556391,7.664711779448631,-3.09,31.62677966101696,21.7,-11.49194570135746,-10.44,3058.2200000000003,VHI
647,2010-01-13,2020-12-17,3991 days,362,1,41.71270718232044,8.264281767955804,-3.065,35.318675496688755,20.09,-11.20311004784689,-8.11,2991.6700000000005,MGI
1007,2010-01-06,2020-10-22,3942 days,345,1,46.666666666666664,8.524927536231889,-1.51,27.355590062111812,15.82,-7.995355191256825,-7.18,2941.1000000000004,TTGT
571,2010-02-05,2020-12-14,3965 days,393,1,45.80152671755725,7.331882951653948,-1.99,25.349055555555545,13.14,-7.9311320754716945,-6.885,2881.4300000000003,KRA
711,2010-01-05,2020-12-01,3983 days,402,1,42.78606965174129,6.850373134328358,-2.17,25.411627906976744,11.120000000000001,-7.030217391304345,-6.005,2753.8500000000004,NFLX
145,2010-01-06,2020-12-07,3988 days,345,1,44.63768115942029,7.68005797101449,-2.36,31.29201298701299,17.345,-11.417631578947363,-10.515,2649.6200000000003,BWEN
315,2010-01-04,2020-11-03,3956 days,413,1,41.88861985472155,6.1050363196125925,-1.99,23.046184971098263,9.39,-6.106708333333333,-5.21,2521.3799999999997,DVN
640,2010-01-11,2020-12-11,3987 days,375,1,41.333333333333336,6.716693333333334,-2.04,25.581677419354833,14.31,-6.6045662100456655,-5.55,2518.7600000000007,MED
199,2010-02-24,2020-11-27,3929 days,288,1,42.01388888888889,8.535416666666663,-4.295,42.285950413223134,20.88,-16.014457831325295,-11.129999999999999,2458.2,CLSN
367,2010-01-21,2020-10-05,3910 days,368,1,39.40217391304348,6.227065217391305,-3.465,29.269655172413778,12.11,-8.75578475336323,-7.32,2291.5600000000004,FBP
120,2010-01-12,2020-12-10,3985 days,376,1,40.691489361702125,6.044920212765957,-3.17,27.34359477124183,11.11,-8.60666666666667,-7.17,2272.8900000000003,BGFV
994,2010-01-21,2020-12-10,3976 days,386,1,47.66839378238342,5.805233160621767,-0.9850000000000001,22.100380434782604,13.350000000000001,-9.082835820895522,-8.11,2240.82,TREE
467,2010-01-05,2020-10-08,3929 days,407,1,32.67813267813268,5.2544963144963175,-4.51,34.660601503759395,10.64,-9.019270072992702,-7.415,2138.58,HLX
664,2010-01-14,2020-12-31,4004 days,343,1,39.650145772594755,6.223760932944601,-4.14,34.96786764705887,21.049999999999997,-12.784780487804888,-10.94,2134.7499999999995,MNKD
521,2010-01-05,2020-10-26,3947 days,345,1,32.17391304347826,5.824637681159424,-6.92,45.31675675675678,32.85,-12.908803418803416,-10.96,2009.4999999999998,IO
927,2010-01-04,2020-10-22,3944 days,414,1,42.028985507246375,4.7462077294685985,-1.6349999999999998,19.380344827586214,8.344999999999999,-5.8635416666666655,-4.970000000000001,1964.9299999999998,SPR
963,2010-01-21,2020-08-18,3862 days,361,1,45.15235457063712,5.423518005540166,-0.73,19.125092024539878,11.25,-5.856060606060605,-5.17,1957.8900000000003,TCBI
845,2010-01-07,2020-10-28,3947 days,408,1,39.705882352941174,4.663553921568628,-3.01,24.011851851851862,11.375,-8.14422131147541,-6.495,1902.73,RDN
880,2010-01-29,2020-11-09,3937 days,368,1,43.20652173913043,5.110081521739132,-1.43,19.270880503144657,11.73,-5.6629665071770345,-5.24,1880.51,SAM
829,2010-01-04,2020-11-09,3962 days,369,1,32.79132791327913,4.926693766937669,-3.83,30.15347107438016,10.11,-7.411417004048584,-6.64,1817.9499999999998,PTEN
1011,2010-01-21,2020-12-14,3980 days,365,1,37.80821917808219,4.957178082191782,-1.91,23.454130434782613,6.26,-6.287665198237885,-4.7,1809.3699999999992,TUP
716,2010-01-15,2020-10-30,3941 days,368,1,35.05434782608695,4.897309782608692,-3.7,31.921627906976738,18.97,-9.729747899159664,-8.245000000000001,1802.2100000000003,NLS
234,2010-01-05,2020-10-21,3942 days,323,1,36.84210526315789,5.520526315789472,-5.12,33.911008403361336,14.51,-11.261400000000002,-9.825,1783.13,CPST
746,2010-01-04,2020-10-26,3948 days,386,1,39.37823834196891,4.577538860103626,-3.5700000000000003,29.038684210526327,15.69,-11.458658008658007,-8.0,1766.93,OCN
1017,2010-01-15,2020-12-18,3990 days,349,1,44.126074498567334,4.971060171919769,-1.86,23.960129870129865,13.965,-10.182083333333331,-8.075,1734.9,TZOO
983,2010-01-07,2020-12-01,3981 days,372,1,32.795698924731184,4.602849462365591,-3.995,28.7717213114754,8.805,-7.22044176706827,-6.3,1712.2599999999998,TISI
753,2010-01-04,2020-10-08,3930 days,372,1,41.66666666666667,4.5962365591397845,-1.9849999999999999,20.265677419354834,6.53,-6.596221198156681,-5.72,1709.8,OII
631,2010-01-12,2020-12-18,3993 days,314,1,38.853503184713375,5.438980891719746,-3.385,27.28155737704918,10.855,-8.574126984126986,-8.26,1707.8399999999997,MCHX
591,2010-01-12,2020-10-22,3936 days,374,1,37.16577540106952,4.550401069518716,-3.4400000000000004,27.097625899280573,10.38,-8.786042553191482,-7.5,1701.8500000000001,LL
1008,2010-01-04,2020-12-14,3997 days,392,1,33.16326530612245,4.264897959183673,-5.21,33.708384615384624,14.89,-10.464285714285706,-9.02,1671.84,TTI
628,2010-01-05,2020-10-05,3926 days,301,1,37.2093023255814,5.499368770764122,-2.16,24.9630357142857,10.905,-6.1651351351351344,-4.49,1655.3100000000002,MCBC
724,2010-02-02,2020-12-01,3955 days,430,1,42.55813953488372,3.8230697674418597,-1.3250000000000002,16.198797814207637,8.26,-5.345991902834012,-4.77,1643.92,NRG
406,2010-01-13,2020-11-04,3948 days,391,1,37.851662404092075,4.03961636828644,-3.46,23.526959459459466,10.65,-7.829218106995888,-7.05,1579.49,FSLR
114,2010-01-19,2020-11-09,3947 days,361,1,40.99722991689751,4.3338781163434925,-3.6,22.790608108108096,12.185,-8.570995260663505,-7.84,1564.5300000000002,BEAT
54,2010-01-22,2020-12-29,3994 days,388,1,36.597938144329895,4.0083762886597905,-4.385,26.816056338028176,16.92,-9.157032520325203,-8.629999999999999,1555.2499999999998,AMD
374,2010-01-06,2020-09-23,3913 days,404,1,43.81188118811881,3.833366336633665,-2.005,18.575536723163832,11.63,-7.661629955947132,-7.01,1548.68,FCX
932,2010-01-06,2020-12-04,3985 days,358,1,43.01675977653631,4.244245810055867,-1.52,17.522207792207798,10.48,-5.7793137254901925,-5.225,1519.44,SRDX
198,2010-01-04,2020-12-18,4001 days,400,1,37.25,3.7683999999999997,-3.125,22.54302013422819,10.48,-7.3766932270916294,-6.46,1507.3600000000001,CLR
1055,2010-01-04,2020-12-18,4001 days,438,1,42.922374429223744,3.43874429223744,-1.73,16.002925531914894,9.780000000000001,-6.009520000000001,-5.125,1506.1699999999998,VLO
442,2010-01-07,2020-09-15,3904 days,412,1,36.16504854368932,3.5884951456310725,-3.54,23.869261744966437,10.25,-7.90136882129277,-7.11,1478.46,GTLS
1053,2010-01-08,2020-12-01,3980 days,378,1,46.82539682539682,3.9084920634920644,-1.405,17.14282485875707,13.35,-7.745621890547261,-7.62,1477.41,VICR
268,2010-01-20,2020-12-24,3991 days,286,1,36.71328671328671,5.146888111888116,-6.82,39.483333333333334,23.33,-15.021011235955054,-13.895,1472.01,CVM
450,2010-01-04,2020-12-29,4012 days,436,1,41.97247706422018,3.2982110091743118,-1.31,16.024207650273215,5.59,-5.953824701195216,-5.28,1438.02,HAL
1106,2010-01-04,2020-12-22,4005 days,411,1,42.33576642335766,3.4231386861313875,-1.89,16.648850574712633,9.055,-6.2868776371308,-5.92,1406.91,XEC
755,2010-01-04,2020-11-09,3962 days,441,1,42.857142857142854,3.1432199546485258,-1.03,13.777513227513227,6.51,-4.832499999999999,-3.685,1386.1599999999999,OKE
428,2010-01-04,2020-12-14,3997 days,407,1,36.36363636363637,3.38911547911548,-3.1,23.543986486486478,8.93,-8.159457364341085,-6.3100000000000005,1379.37,GME
400,2010-01-04,2020-10-28,3950 days,372,1,38.70967741935484,3.6896236559139814,-3.58,21.937152777777776,12.620000000000001,-7.83513157894737,-6.78,1372.54,FOE
719,2010-01-05,2020-11-10,3962 days,372,1,36.82795698924731,3.6892204301075253,-4.795,27.82467153284672,15.09,-10.515474137931037,-9.41,1372.39,NOG
568,2010-01-04,2020-12-11,3994 days,396,1,40.909090909090914,3.4091666666666653,-2.5149999999999997,18.642654320987656,9.95,-7.137094017094018,-6.15,1350.0300000000004,KOP
329,2010-01-04,2020-12-11,3994 days,363,1,44.0771349862259,3.69457300275482,-2.29,19.049374999999998,12.28,-8.449356435643567,-7.93,1341.13,EHTH
365,2010-01-06,2020-10-26,3946 days,348,1,43.67816091954023,3.801264367816086,-1.895,18.048486842105273,8.875,-7.284769230769234,-5.4,1322.8400000000001,FBC
247,2010-01-21,2020-11-10,3946 days,341,1,45.45454545454545,3.827302052785924,-0.84,14.63451612903226,8.41,-5.178709677419352,-4.985,1305.1100000000001,CRVL
793,2010-01-19,2020-11-11,3949 days,344,1,40.116279069767444,3.73482558139535,-2.495,18.602898550724635,9.205,-6.225339805825246,-5.465,1284.7800000000002,PETS
819,2010-02-05,2020-12-21,3972 days,437,1,44.62242562929062,2.933386727688788,-1.27,14.245692307692309,10.29,-6.207551867219915,-5.25,1281.8899999999999,PPC
736,2010-01-22,2020-11-04,3939 days,402,1,42.78606965174129,3.1857960199004975,-2.01,16.1103488372093,8.345,-6.479521739130436,-5.725,1280.69,NVDA
412,2010-01-04,2020-12-28,4011 days,337,1,37.388724035608305,3.6595548961424327,-3.5,25.76166666666667,16.95,-9.67644230769231,-8.254999999999999,1233.27,FVE
32,2010-01-05,2020-11-10,3962 days,316,1,33.54430379746836,3.8700949367088593,-6.4,33.815943396226416,18.2,-11.35355769230769,-10.545,1222.95,AGEN
1115,2010-01-12,2020-12-29,4004 days,323,1,39.318885448916404,3.6943653250773987,-3.8,25.855275590551173,19.91,-10.719692307692311,-9.7,1193.28,ZAGG
723,2010-01-06,2020-11-09,3960 days,369,1,32.24932249322493,3.1926829268292676,-4.6,27.71991596638655,8.96,-8.482280000000001,-7.385,1178.1,NR
692,2010-01-06,2020-11-09,3960 days,410,1,35.853658536585364,2.8576097560975606,-2.7350000000000003,19.350816326530612,5.93,-6.361026615969582,-5.05,1171.62,MUR
830,2010-01-05,2020-09-23,3914 days,431,1,39.21113689095127,2.6883294663573105,-1.97,16.08970414201184,5.98,-5.97888888888889,-4.76,1158.6700000000003,PVH
59,2010-01-21,2020-12-29,3995 days,449,1,40.97995545657015,2.548752783964364,-2.68,17.056195652173905,10.52,-7.524339622641513,-6.78,1144.39,AMKR
239,2010-01-22,2020-10-26,3930 days,355,1,36.33802816901409,3.2145352112676058,-5.64,29.500310077519387,16.16,-11.894553571428577,-11.620000000000001,1141.1599999999996,CRIS
4,2010-01-04,2020-11-05,3958 days,484,1,46.69421487603306,2.3467768595041316,-0.825,10.272522123893804,6.645,-4.595930232558139,-4.075,1135.84,AAPL
769,2010-01-13,2020-10-21,3934 days,378,1,35.978835978835974,2.977063492063491,-3.0949999999999998,22.270588235294113,11.774999999999999,-7.931124999999994,-6.855,1125.3300000000002,ORN
898,2010-01-07,2020-11-09,3959 days,462,1,43.506493506493506,2.3902597402597396,-1.135,10.950646766169154,7.93,-4.202222222222219,-3.53,1104.3,SEIC
494,2010-01-13,2020-10-05,3918 days,295,1,34.91525423728813,3.6781694915254266,-2.84,25.81077669902911,13.4,-8.237958115183247,-5.52,1085.06,IBCP
160,2010-01-21,2020-12-09,3975 days,358,1,34.07821229050279,3.0289106145251394,-2.865,21.572213114754103,8.74,-6.698961038961039,-5.97,1084.35,CBB
612,2010-01-05,2020-12-09,3991 days,414,1,47.10144927536232,2.5979468599033786,-0.435,11.087692307692311,7.0,-4.961415525114156,-4.36,1075.55,LUV
507,2010-01-06,2020-11-27,3978 days,401,1,37.905236907730675,2.6732418952618437,-2.85,17.83414473684211,6.9350000000000005,-6.581606425702806,-5.53,1071.9700000000003,ILMN
645,2010-02-04,2020-11-05,3927 days,349,1,34.67048710601719,3.059885386819484,-3.71,23.371322314049582,6.8,-7.753436123348018,-6.56,1067.9,MG
949,2010-01-05,2020-12-29,4011 days,381,1,35.69553805774278,2.789002624671917,-3.81,21.888235294117646,9.7,-7.845040983606561,-6.865,1062.6099999999997,SWN
262,2010-01-12,2020-12-09,3984 days,332,1,37.04819277108434,3.1644879518072284,-3.5,20.62658536585366,11.72,-7.14644230769231,-6.4399999999999995,1050.61,CUTR
1105,2010-01-06,2020-12-28,4009 days,426,1,41.78403755868544,2.4292253521126765,-2.715,18.096011235955054,11.934999999999999,-8.815483870967741,-8.559999999999999,1034.85,X
1003,2010-01-06,2020-12-16,3997 days,421,1,44.655581947743464,2.44102137767221,-1.29,11.027446808510637,8.15,-4.4870815450643775,-4.07,1027.67,TSN
351,2010-01-29,2020-12-21,3979 days,342,1,35.38011695906433,3.00061403508772,-3.9749999999999996,24.977024793388427,7.89,-9.240787037037038,-7.985,1026.21,EVC
415,2010-01-04,2020-12-18,4001 days,356,1,33.98876404494382,2.8791292134831474,-3.575,24.033388429752062,6.16,-8.047307692307688,-6.49,1024.97,GCO
101,2010-01-05,2020-12-17,3999 days,395,1,41.01265822784811,2.5794936708860754,-1.32,12.957777777777775,9.195,-4.636309012875539,-3.89,1018.9000000000001,BA
38,2010-01-06,2020-11-09,3960 days,407,1,38.82063882063882,2.4802702702702715,-2.86,16.764240506329124,11.06,-6.583453815261047,-5.47,1009.47,AIR
691,2010-01-05,2020-10-28,3949 days,408,1,40.68627450980392,2.4344362745098027,-2.4800000000000004,16.57186746987952,11.620000000000001,-7.293278008298755,-6.74,993.25,MU
611,2010-01-05,2020-12-11,3993 days,407,1,39.55773955773956,2.35997542997543,-2.6,15.97080745341615,10.58,-6.547926829268291,-5.675000000000001,960.5100000000002,LULU
846,2010-01-19,2020-12-18,3986 days,338,1,37.278106508875744,2.8348520710059186,-3.5949999999999998,22.20515873015873,14.82,-8.760333333333334,-7.61,958.1800000000001,RDNT
111,2010-01-08,2020-10-08,3926 days,352,1,31.25,2.7179545454545444,-7.43,35.36136363636365,14.625,-12.220958333333336,-11.085,956.7200000000001,BCRX
202,2010-01-04,2020-10-05,3927 days,398,1,41.959798994974875,2.3953015075376887,-1.3050000000000002,12.408502994011975,5.1,-4.843679653679654,-4.05,953.33,CMA
107,2010-01-11,2020-10-26,3941 days,404,1,42.07920792079208,2.292871287128713,-1.77,12.808235294117647,6.305,-5.346495726495725,-4.9,926.3199999999999,BBY
316,2010-01-04,2020-12-03,3986 days,384,1,48.17708333333333,2.409166666666667,-0.735,12.59081081081081,8.74,-7.091818181818177,-6.539999999999999,925.12,DXCM
166,2010-01-11,2020-12-09,3985 days,323,1,36.53250773993808,2.851362229102168,-3.64,22.543559322033893,9.08,-8.567241379310346,-7.14,920.99,CCO
592,2010-01-21,2020-12-09,3975 days,348,1,42.81609195402299,2.638994252873562,-2.5,18.074026845637583,11.93,-8.96292929292929,-8.105,918.37,LLNW
913,2010-01-12,2020-12-18,3993 days,362,1,36.46408839779006,2.5086464088397804,-3.33,20.03181818181819,8.344999999999999,-7.581091703056769,-6.41,908.13,SKYW
47,2010-01-05,2020-10-28,3949 days,340,1,40.294117647058826,2.652852941176471,-1.655,14.469927007299273,6.15,-5.322216748768472,-4.99,901.97,ALGT
1077,2010-01-08,2020-11-05,3954 days,397,1,36.775818639798494,2.271964735516372,-2.98,16.60390410958904,8.435,-6.064541832669321,-5.25,901.9699999999997,WCC
112,2010-01-05,2020-10-28,3949 days,441,1,40.58956916099773,2.0354195011337857,-2.1,13.880893854748594,7.24,-6.057480916030535,-5.54,897.6199999999999,BDC
617,2010-01-21,2020-10-08,3913 days,370,1,31.891891891891895,2.4044594594594586,-3.29,20.85042372881356,10.11,-6.232936507936508,-5.08,889.6500000000001,M
683,2010-01-05,2020-10-21,3942 days,365,1,39.45205479452055,2.4320273972602733,-2.59,18.124722222222232,10.085,-7.828500000000002,-6.07,887.69,MTG
733,2010-01-20,2020-12-23,3990 days,397,1,38.539042821158695,2.234659949622165,-2.8,16.957254901960788,12.68,-6.997131147540987,-6.095000000000001,887.1599999999999,NUS
642,2010-01-11,2020-10-30,3945 days,410,1,43.41463414634146,2.1614146341463414,-1.7149999999999999,14.241797752808987,9.49,-7.107155172413799,-6.5600000000000005,886.18,MELI
78,2010-01-26,2020-10-05,3905 days,398,1,37.185929648241206,2.216733668341709,-3.145,17.108243243243237,10.955,-6.625542168674699,-6.0,882.2599999999999,ASGN
1104,2010-01-08,2020-10-28,3946 days,375,1,35.46666666666667,2.3442400000000005,-2.51,16.18383458646617,5.67,-5.283651452282157,-4.5,879.0899999999999,WWW
992,2010-01-05,2020-09-14,3905 days,360,1,37.77777777777778,2.435694444444445,-2.965,17.992573529411768,9.84,-7.0095535714285715,-5.84,876.8499999999999,TPX
670,2010-01-15,2020-12-08,3980 days,265,1,34.33962264150943,3.2857735849056606,-5.33,31.664175824175828,11.71,-11.690174418604652,-9.6,870.73,MOSY
834,2010-01-14,2020-12-30,4003 days,370,1,45.40540540540541,2.321702702702703,-1.08,11.689523809523807,8.48,-5.4965671641791065,-4.65,859.03,PZZA
280,2010-01-06,2020-12-30,4011 days,402,1,35.57213930348259,2.1319402985074616,-3.165,19.358601398601394,6.28,-7.407906976744187,-5.705,857.0400000000002,DBD
948,2010-01-05,2020-12-03,3985 days,383,1,42.55874673629243,2.2374934725848563,-1.53,12.398220858895707,8.19,-5.339220183486239,-4.6850000000000005,856.96,SWM
1069,2010-01-04,2020-11-09,3962 days,386,1,35.49222797927461,2.1786269430051806,-2.45,16.72445255474453,7.23,-5.847983870967743,-4.4,840.95,VVI
404,2010-01-07,2020-12-14,3994 days,409,1,36.91931540342298,2.0492420537897287,-3.46,20.887350993377495,15.55,-9.0462890625,-6.66,838.1400000000001,FOSL
826,2010-01-15,2020-11-09,3951 days,384,1,40.625,2.147291666666667,-2.25,16.31032051282051,10.235,-7.543201754385965,-6.705,824.5600000000002,PRO
94,2010-01-04,2020-12-29,4012 days,359,1,40.11142061281337,2.290529247910863,-4.61,23.22173611111112,16.735,-11.783317757009344,-10.28,822.3,AXAS
232,2010-01-22,2020-11-19,3954 days,420,1,41.66666666666667,1.9495714285714292,-1.1949999999999998,10.003828571428569,7.57,-3.803469387755102,-3.14,818.8199999999998,CPRT
475,2010-01-05,2020-12-28,4010 days,412,1,39.56310679611651,1.9476456310679642,-2.95,15.870613496932517,10.3,-7.166586345381528,-6.33,802.43,HP
21,2010-01-04,2020-12-11,3994 days,438,1,39.26940639269406,1.801986301369862,-1.77,13.507093023255816,6.375,-5.766729323308273,-4.555,789.27,ADS
1012,2010-01-07,2020-12-14,3994 days,402,1,31.8407960199005,1.9531094527363184,-4.99,26.26015625,14.755,-9.471139705882345,-8.77,785.1500000000001,TWI
244,2010-01-05,2020-12-29,4011 days,368,1,37.22826086956522,2.1134782608695635,-3.9299999999999997,19.86729927007299,11.49,-8.452434782608691,-7.715,777.76,CROX
1100,2010-01-04,2020-12-29,4012 days,407,1,36.11793611793612,1.9062162162162168,-4.9,24.3748299319728,14.94,-10.88089147286822,-9.79,775.8299999999999,WTI
1109,2010-01-21,2020-11-09,3945 days,449,1,40.089086859688194,1.722338530066816,-1.2,9.592277777777776,3.55,-3.557014925373132,-2.955,773.3299999999999,XOM
838,2010-01-05,2020-07-29,3858 days,441,1,39.909297052154194,1.7168934240362823,-2.11,12.17511363636364,7.885,-5.228943396226419,-4.41,757.15,R
1009,2010-01-15,2020-10-27,3938 days,366,1,39.89071038251366,2.054153005464481,-2.66,15.266575342465751,7.6899999999999995,-6.838425925925929,-6.375,751.8199999999999,TTMI
535,2010-01-07,2020-10-28,3947 days,355,1,37.46478873239437,2.09169014084507,-1.96,14.434285714285716,8.23,-5.3027477477477465,-4.3,742.55,JACK
643,2010-01-11,2020-12-22,3998 days,340,1,41.47058823529412,2.182823529411762,-3.085,16.218581560283695,13.02,-7.7621105527638194,-7.36,742.1600000000001,MERC
192,2010-01-07,2020-10-27,3946 days,390,1,37.17948717948718,1.8987692307692303,-2.6100000000000003,16.71468965517241,7.07,-6.897991803278689,-6.015,740.5200000000001,CIR
246,2010-01-04,2020-09-25,3917 days,364,1,39.83516483516483,1.9821978021978024,-3.12,16.33924137931034,9.01,-7.523607305936073,-6.39,721.52,CRUS
687,2010-01-04,2020-10-28,3950 days,362,1,38.67403314917127,1.9920165745856342,-1.7349999999999999,13.303499999999994,5.445,-5.164615384615384,-4.01,721.1100000000001,MTSC
700,2010-01-14,2020-12-18,3991 days,393,1,39.94910941475827,1.8118320610687024,-2.99,17.39541401273886,12.34,-8.591617021276598,-6.76,712.05,NAV
69,2010-01-05,2020-12-22,4004 days,418,1,33.25358851674641,1.7030622009569378,-2.7,17.18964028776978,8.17,-6.012473118279568,-5.13,711.88,APA
638,2010-01-22,2020-10-28,3932 days,319,1,35.73667711598746,2.194106583072101,-2.27,15.92885964912281,6.6899999999999995,-5.47044117647059,-4.359999999999999,699.9200000000001,MDRX
495,2010-01-11,2020-10-05,3920 days,379,1,39.050131926121374,1.8303693931398417,-1.69,11.979527027027025,7.57,-4.672121212121212,-4.16,693.71,IBKR
389,2010-01-12,2020-12-09,3984 days,348,1,37.64367816091954,1.9493678160919543,-2.575,15.532213740458014,9.17,-6.25041474654378,-5.88,678.38,FIZZ
207,2010-01-07,2020-12-01,3981 days,422,1,40.28436018957346,1.6002843601895718,-1.9449999999999998,12.510529411764717,7.745,-5.759801587301588,-5.0649999999999995,675.3199999999999,CMG
555,2010-01-05,2020-12-02,3984 days,392,1,40.05102040816326,1.715867346938774,-2.5,15.271401273885356,11.79,-7.40339055793991,-6.65,672.6199999999999,KBH
106,2010-01-07,2020-12-21,4001 days,359,1,37.60445682451253,1.844261838440113,-3.91,19.66548148148148,11.74,-8.936098654708518,-7.35,662.0900000000001,BBW
462,2010-01-04,2020-11-09,3962 days,414,1,42.99516908212561,1.5891304347826083,-1.605,12.057078651685398,10.205,-6.306186440677963,-5.74,657.9,HES
34,2010-01-04,2020-12-18,4001 days,299,1,37.12374581939799,2.1703344481605362,-3.33,17.81936936936938,9.1,-7.262404371584699,-6.25,648.9300000000001,AHC
848,2010-01-06,2020-12-21,4002 days,237,1,38.39662447257383,2.724514767932487,-1.76,15.751538461538457,9.94,-5.432275862068965,-4.81,645.7100000000002,RELL
258,2010-01-06,2020-10-28,3948 days,343,1,36.15160349854227,1.8750145772594742,-3.36,16.87927419354838,9.645,-6.650917431192656,-6.08,643.1299999999999,CTRN
578,2010-01-05,2020-12-09,3991 days,395,1,38.734177215189874,1.6250379746835442,-3.22,14.546274509803919,7.5,-6.544173553719008,-6.109999999999999,641.8900000000001,LAD
46,2010-01-04,2020-11-18,3971 days,374,1,34.75935828877005,1.705614973262033,-3.25,17.609307692307688,9.67,-6.795514403292183,-5.88,637.9000000000001,ALGN
169,2010-01-07,2020-11-18,3968 days,429,1,38.92773892773892,1.4843589743589745,-2.08,11.279520958083836,7.23,-4.759122137404577,-4.275,636.79,CDNS
300,2010-01-04,2020-11-09,3962 days,434,1,38.24884792626728,1.45205069124424,-3.1550000000000002,16.550481927710837,10.875,-7.929550561797755,-7.2,630.19,DK
56,2010-01-05,2020-12-04,3986 days,358,1,37.988826815642454,1.757737430167599,-3.4800000000000004,17.002205882352943,12.445,-7.581216216216215,-7.0,629.27,AMED
487,2010-01-04,2020-12-29,4012 days,392,1,35.714285714285715,1.5901275510204076,-2.925,15.703071428571421,9.614999999999998,-6.275298804780876,-5.55,623.33,HUN
938,2010-01-04,2020-12-04,3987 days,388,1,40.72164948453608,1.5975000000000004,-1.6749999999999998,10.997278481012662,8.485,-4.859739130434783,-4.215,619.8299999999999,STC
179,2010-01-06,2020-11-09,3960 days,409,1,37.89731051344744,1.5084352078239607,-2.54,14.232193548387094,7.7,-6.256062992125982,-5.3,616.95,CFX
382,2010-01-15,2020-12-02,3974 days,298,1,36.241610738255034,2.0700000000000025,-2.125,13.615277777777772,9.345,-4.54037234042553,-4.1850000000000005,616.8599999999999,FFNW
619,2010-01-06,2020-11-09,3960 days,437,1,43.02059496567506,1.4062242562929068,-1.37,10.051117021276594,7.765,-5.120843373493976,-4.59,614.52,MAN
